0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.0,0.0,2623.8232,0.0,0.0,0.0,818.27234,0.0,0.0,0.0,0.0,585.86255,0.0,2701.0037,0.0,3327.9138,599.36804,2905.3616,0.0,2713.519,0.0,1985.1499,0.0,1552.1554,0.0,0.0,0.0,261.07898,1245.188,2808.5315,0.0
0.0,0.0,0.0,2510.0278,0.0,0.0,0.0,938.95404,0.0,0.0,0.0,0.0,681.7405,0.0,2544.4475,0.0,3296.9116,449.53625,2875.1572,0.0,2395.783,0.0,1852.6205,0.0,1429.6471,0.0,0.0,0.0,308.3835,1136.7643,2828.3413,0.0
0.0,0.0,0.0,2013.1674,0.0,0.0,0.0,616.8572,0.0,0.0,0.0,0.0,465.19043,0.0,1993.0205,0.0,2496.1316,608.5991,2286.8767,0.0,2270.237,0.0,1291.084,0.0,1364.0836,0.0,0.0,0.0,201.3841,1008.06726,2419.9998,0.0
0.0,0.0,0.0,1109.2336,0.0,0.0,0.0,308.89658,0.0,0.0,232.20418,0.0,287.68195,0.0,999.50836,0.0,1290.9398,654.6126,1394.6086,0.0,1640.9026,0.0,225.5995,219.81168,1095.4979,0.0,0.0,0.0,127.106125,596.53326,1836.1136,0.0
0.0,0.0,0.0,2973.747,0.0,0.0,0.0,927.62756,0.0,0.0,0.0,0.0,658.79553,0.0,3124.407,0.0,3816.2212,617.40186,3272.125,0.0,2985.937,0.0,2347.8503,0.0,1669.6019,0.0,0.0,0.0,305.99075,1355.9818,3051.3347,0.0
0.0,0.0,0.0,5351.313,0.0,0.0,0.0,1932.6855,0.0,0.0,0.0,0.0,1182.2415,0.0,5936.115,0.0,7167.0894,403.63696,5821.1973,0.0,4472.183,0.0,5212.391,0.0,2313.2156,0.0,0.0,0.0,513.93835,2222.6306,4467.2886,0.0
0.0,0.0,0.0,2862.153,0.0,0.0,0.0,927.66077,0.0,0.0,0.0,0.0,820.84344,0.0,2812.222,0.0,3749.0146,523.65735,3125.9387,0.0,2724.4863,0.0,1997.3284,0.0,1574.9857,0.0,0.0,0.0,446.53598,1305.1652,3343.1777,0.0
0.0,0.0,0.0,7304.964,0.0,0.0,0.0,2844.846,0.0,0.0,0.0,0.0,1700.5243,0.0,8170.167,0.0,9993.94,123.84683,7923.5645,0.0,5523.773,0.0,7547.9355,0.0,2749.105,0.0,0.0,0.0,745.04517,2943.98,5780.007,0.0
0.0,0.0,0.0,1812.8625,0.0,0.0,0.0,915.4158,0.0,0.0,0.0,0.0,728.98334,0.0,1960.517,0.0,2686.6287,385.61688,2398.7922,0.0,1638.1691,0.0,883.4653,0.0,1072.2849,0.0,0.0,0.0,412.9055,490.9519,2540.0242,0.0
0.0,0.0,0.0,1827.6759,0.0,0.0,0.0,947.73926,0.0,0.0,0.0,0.0,538.34906,0.0,2097.2502,0.0,2589.1655,417.072,2455.7646,0.0,1775.0342,0.0,1221.6566,0.0,1129.9178,0.0,0.0,0.0,215.55878,597.1509,2169.5317,0.0
0.0,0.0,0.0,1924.6871,0.0,0.0,0.0,511.0378,0.0,0.0,0.0,0.0,526.72943,0.0,1911.0386,0.0,2451.353,682.06793,2178.9062,0.0,2234.2083,0.0,953.1966,0.0,1334.1278,0.0,0.0,0.0,315.06033,844.0506,2547.0837,0.0
0.0,0.0,0.0,1825.857,0.0,0.0,0.0,945.90924,0.0,0.0,0.0,0.0,533.05975,0.0,2100.136,0.0,2584.4902,420.08115,2454.7585,0.0,1778.9363,0.0,1225.0479,0.0,1131.0172,0.0,0.0,0.0,211.51584,596.4992,2159.1892,0.0
0.0,0.0,0.0,3213.678,0.0,0.0,0.0,989.2564,0.0,0.0,0.0,0.0,1135.0686,0.0,3004.7166,0.0,4333.766,464.6142,3392.7522,0.0,2821.964,0.0,1996.0872,0.0,1633.3054,0.0,0.0,0.0,721.5266,1372.456,4058.935,0.0
0.0,0.0,0.0,2101.8806,0.0,0.0,0.0,604.4308,0.0,0.0,0.0,0.0,925.19135,0.0,1754.8312,0.0,2849.8154,514.7602,2275.3567,0.0,2035.5172,0.0,676.6082,0.0,1287.566,0.0,0.0,0.0,641.627,885.89417,3379.2712,0.0
0.0,0.0,0.0,2112.3853,0.0,0.0,0.0,608.0668,0.0,0.0,0.0,0.0,927.1743,0.0,1766.6407,0.0,2863.8364,514.2864,2285.9143,0.0,2042.9479,0.0,689.07526,0.0,1290.8328,0.0,0.0,0.0,642.38196,890.49146,3385.693,0.0
0.0,0.0,0.0,3056.5188,0.0,0.0,0.0,676.68695,0.0,0.0,0.0,0.0,892.2775,0.0,2978.8572,0.0,3963.57,748.4231,3138.5408,0.0,3115.567,0.0,1825.304,0.0,1721.0043,0.0,0.0,0.0,615.28705,1316.3083,3725.4392,0.0
0.0,0.0,0.0,3009.9912,0.0,0.0,0.0,653.3623,0.0,0.0,0.0,0.0,862.6545,0.0,2819.1553,0.0,3816.481,711.6556,3040.7212,0.0,3079.8833,0.0,1839.6902,0.0,1730.837,0.0,0.0,0.0,564.78125,1424.7828,3680.126,0.0
0.0,0.0,0.0,2551.2234,0.0,0.0,0.0,563.79694,0.0,0.0,0.0,0.0,723.7881,0.0,2459.2256,0.0,3251.9502,737.4546,2674.0615,0.0,2756.601,0.0,1410.8417,0.0,1570.853,0.0,0.0,0.0,480.8726,1143.4242,3227.5647,0.0
0.0,0.0,0.0,3150.1646,0.0,0.0,0.0,736.51953,0.0,0.0,0.0,0.0,876.6447,0.0,2876.9167,0.0,3942.7095,651.08264,3157.9028,0.0,3147.0208,0.0,2088.6401,0.0,1779.355,0.0,0.0,0.0,528.37665,1612.0203,3771.6958,0.0
0.0,0.0,0.0,1848.9532,0.0,0.0,0.0,425.13232,0.0,0.0,0.0,0.0,523.0759,0.0,1747.7559,0.0,2306.4893,714.73706,2047.0474,0.0,2224.7942,0.0,789.09906,0.0,1341.8995,0.0,0.0,0.0,328.6644,860.8818,2590.5151,0.0
0.0,0.0,0.0,2864.8967,0.0,0.0,0.0,768.45013,0.0,0.0,0.0,0.0,718.2267,0.0,2934.9978,0.0,3695.559,705.956,3084.8118,0.0,2964.968,0.0,1949.2505,0.0,1649.699,0.0,0.0,0.0,424.93716,1255.2854,3241.5564,0.0
0.0,0.0,0.0,3244.4558,0.0,0.0,0.0,809.3496,0.0,0.0,0.0,0.0,853.5674,0.0,3216.4224,0.0,4166.0654,696.7895,3364.3938,0.0,3240.4895,0.0,2245.6853,0.0,1785.7792,0.0,0.0,0.0,524.01764,1472.5276,3660.1833,0.0
0.0,0.0,0.0,3178.653,0.0,0.0,0.0,1154.8846,0.0,0.0,0.0,0.0,771.7663,0.0,3401.7478,0.0,4212.313,505.1325,3591.6106,0.0,2958.4595,0.0,2615.551,0.0,1661.6763,0.0,0.0,0.0,350.5388,1358.8643,3207.8467,0.0
0.0,0.0,0.0,4637.9067,0.0,0.0,0.0,1382.9764,0.0,0.0,0.0,0.0,1140.5315,0.0,4701.9854,0.0,6016.8354,524.5569,4779.5015,0.0,4109.4775,0.0,3995.2852,0.0,2190.7625,0.0,0.0,0.0,594.6874,2163.038,4510.878,0.0
0.0,0.0,0.0,2685.0708,0.0,0.0,0.0,848.994,0.0,0.0,0.0,0.0,586.95624,0.0,2834.4512,0.0,3434.2034,623.85376,3004.7788,0.0,2781.089,0.0,2050.9182,0.0,1579.8021,0.0,0.0,0.0,262.85275,1219.7765,2814.5918,0.0
0.0,0.0,0.0,4105.7837,0.0,0.0,0.0,1173.9629,0.0,0.0,0.0,0.0,975.3406,0.0,4166.3174,0.0,5273.6377,593.7135,4250.828,0.0,3810.1323,0.0,3426.061,0.0,2052.5127,0.0,0.0,0.0,507.6331,1931.2417,4069.2437,0.0
0.0,0.0,0.0,2353.1401,0.0,0.0,0.0,791.0867,0.0,0.0,0.0,0.0,704.39905,0.0,2316.036,0.0,3095.1985,537.3025,2663.955,0.0,2352.7961,0.0,1454.9524,0.0,1408.9711,0.0,0.0,0.0,384.43872,1037.8644,2935.4956,0.0
0.0,0.0,0.0,2968.7559,0.0,0.0,0.0,783.8764,0.0,0.0,0.0,0.0,760.31976,0.0,2908.6772,0.0,3767.4775,650.69946,3119.095,0.0,3007.9321,0.0,2073.1917,0.0,1697.2684,0.0,0.0,0.0,428.4795,1414.022,3366.4177,0.0
0.0,0.0,0.0,3089.6934,0.0,0.0,0.0,804.18066,0.0,0.0,0.0,0.0,796.28705,0.0,3018.712,0.0,3925.7065,657.00726,3220.3535,0.0,3102.6006,0.0,2173.3306,0.0,1737.0068,0.0,0.0,0.0,456.88693,1473.521,3494.112,0.0
0.0,0.0,0.0,4526.753,0.0,0.0,0.0,1531.1428,0.0,0.0,0.0,0.0,904.89874,0.0,4941.345,0.0,5892.3423,516.1882,4888.05,0.0,4064.445,0.0,4330.951,0.0,2141.074,0.0,0.0,0.0,353.2859,2034.3632,3849.9614,0.0
0.0,0.0,0.0,1887.4067,0.0,0.0,0.0,598.1762,0.0,0.0,0.0,0.0,418.79825,0.0,1983.6631,0.0,2384.931,656.9153,2230.9421,0.0,2210.033,0.0,1149.4348,0.0,1319.1545,0.0,0.0,0.0,188.09102,851.31775,2273.1553,0.0
0.0,0.0,0.0,3274.78,0.0,0.0,0.0,726.7999,0.0,0.0,0.0,0.0,929.02344,0.0,3246.1208,0.0,4259.793,766.8839,3350.6426,0.0,3299.441,0.0,2057.3105,0.0,1791.9498,0.0,0.0,0.0,641.871,1388.901,3862.893,0.0
0.0,0.0,0.0,3359.5298,0.0,0.0,0.0,1094.5283,0.0,0.0,0.0,0.0,996.39844,0.0,3313.3462,0.0,4455.9614,475.70947,3610.0618,0.0,3014.2615,0.0,2465.5508,0.0,1712.1595,0.0,0.0,0.0,558.6025,1488.1997,3792.0715,0.0
0.0,0.0,0.0,2356.305,0.0,0.0,0.0,810.128,0.0,0.0,0.0,0.0,700.1022,0.0,2368.717,0.0,3125.0088,541.2968,2697.4814,0.0,2350.9548,0.0,1470.4482,0.0,1402.6824,0.0,0.0,0.0,382.79324,999.2528,2904.142,0.0
0.0,0.0,0.0,3067.7632,0.0,0.0,0.0,1013.8675,0.0,0.0,0.0,0.0,874.8256,0.0,3104.3286,0.0,4071.3071,516.9905,3367.876,0.0,2853.4265,0.0,2219.7695,0.0,1627.2115,0.0,0.0,0.0,481.4917,1319.3455,3450.515,0.0
0.0,0.0,0.0,4377.336,0.0,0.0,0.0,1285.7181,0.0,0.0,0.0,0.0,1030.9644,0.0,4467.6616,0.0,5645.587,578.46216,4534.1055,0.0,3991.2126,0.0,3747.6045,0.0,2127.791,0.0,0.0,0.0,529.5125,2055.3743,4261.837,0.0
0.0,0.0,0.0,3538.6792,0.0,0.0,0.0,871.9865,0.0,0.0,0.0,0.0,949.48663,0.0,3317.784,0.0,4462.044,628.2594,3549.05,0.0,3416.827,0.0,2557.4058,0.0,1898.8795,0.0,0.0,0.0,554.5047,1778.2291,3994.8591,0.0
0.0,0.0,0.0,2398.4011,0.0,0.0,0.0,605.0089,0.0,0.0,0.0,0.0,638.31506,0.0,2272.2664,0.0,2998.9683,665.1775,2555.366,0.0,2598.161,0.0,1439.1794,0.0,1517.2429,0.0,0.0,0.0,366.38547,1180.9199,2984.9062,0.0
0.0,0.0,0.0,2826.8452,0.0,0.0,0.0,651.6808,0.0,0.0,0.0,0.0,793.18677,0.0,2693.899,0.0,3596.038,710.92224,2918.897,0.0,2939.28,0.0,1715.2961,0.0,1658.2847,0.0,0.0,0.0,509.69427,1320.0287,3469.6318,0.0
0.0,0.0,0.0,3010.1682,0.0,0.0,0.0,1133.0769,0.0,0.0,0.0,0.0,732.2579,0.0,3255.1687,0.0,4010.5051,502.8654,3459.063,0.0,2821.7927,0.0,2452.1807,0.0,1597.3029,0.0,0.0,0.0,325.71594,1260.5236,3064.3206,0.0
0.0,0.0,0.0,2945.0557,0.0,0.0,0.0,919.9186,0.0,0.0,0.0,0.0,684.9186,0.0,3093.8179,0.0,3812.036,607.9624,3241.202,0.0,2934.4978,0.0,2273.3901,0.0,1636.3861,0.0,0.0,0.0,339.41867,1309.607,3079.6323,0.0
0.0,0.0,0.0,948.60626,0.0,0.0,0.0,384.0948,0.0,0.0,83.05132,0.0,288.9355,0.0,1023.4573,0.0,1239.9122,630.72253,1394.211,0.0,1426.6937,0.0,60.554893,120.13525,982.7947,0.0,0.0,0.0,139.92744,318.08142,1648.4042,0.0
0.0,0.0,0.0,1728.2294,0.0,0.0,0.0,572.28796,0.0,0.0,16.924244,0.0,369.56708,0.0,1806.2277,0.0,2157.9316,630.02576,2079.7249,0.0,2073.604,0.0,1040.5826,0.0,1263.2421,0.0,0.0,0.0,141.8616,809.35547,2104.972,0.0
0.0,0.0,0.0,3217.8367,0.0,0.0,0.0,1067.6426,0.0,0.0,0.0,0.0,747.5064,0.0,3284.652,0.0,4129.39,505.60953,3495.7878,0.0,3046.492,0.0,2681.6807,0.0,1712.9536,0.0,0.0,0.0,323.20807,1547.9146,3256.9749,0.0
0.0,0.0,0.0,2972.9,0.0,0.0,0.0,820.1928,0.0,0.0,0.0,0.0,751.78656,0.0,2702.4062,0.0,3653.1794,537.42944,3044.976,0.0,2938.4963,0.0,2214.4685,0.0,1701.0621,0.0,0.0,0.0,359.87714,1651.4629,3385.8733,0.0
0.0,0.0,0.0,3219.179,0.0,0.0,0.0,1029.2631,0.0,0.0,0.0,0.0,804.6887,0.0,3231.179,0.0,4149.539,515.69696,3461.536,0.0,3037.1086,0.0,2557.7349,0.0,1710.6897,0.0,0.0,0.0,389.79398,1530.5677,3396.341,0.0
0.0,0.0,0.0,2208.7422,0.0,0.0,0.0,820.00507,0.0,0.0,0.0,0.0,551.4938,0.0,2291.1836,0.0,2867.9314,504.16144,2589.4487,0.0,2255.6396,0.0,1582.3774,0.0,1357.3295,0.0,0.0,0.0,228.83867,995.56415,2493.8005,0.0
0.0,0.0,0.0,1665.3702,0.0,0.0,0.0,601.491,0.0,0.0,0.0,0.0,438.01392,0.0,1654.4353,0.0,2117.4812,555.6272,2016.0542,0.0,1908.9678,0.0,917.4836,0.0,1199.4044,0.0,0.0,0.0,189.7848,789.5439,2196.1216,0.0
0.0,0.0,0.0,1489.2964,0.0,0.0,0.0,631.1629,0.0,0.0,0.0,0.0,393.99512,0.0,1534.0756,0.0,1925.0933,505.2004,1916.2958,0.0,1712.1434,0.0,820.35486,0.0,1117.4258,0.0,0.0,0.0,140.03752,668.2592,1960.8611,0.0
0.0,0.0,0.0,2331.1946,0.0,0.0,0.0,790.8303,0.0,0.0,0.0,0.0,580.8274,0.0,2431.544,0.0,3033.1667,555.2561,2672.5796,0.0,2395.6206,0.0,1638.486,0.0,1400.2628,0.0,0.0,0.0,278.1246,1021.21094,2629.1938,0.0
0.0,0.0,0.0,1902.9443,0.0,0.0,0.0,761.97064,0.0,0.0,0.0,0.0,472.76175,0.0,2000.6315,0.0,2479.978,495.2724,2323.6538,0.0,2010.5906,0.0,1298.3683,0.0,1241.2357,0.0,0.0,0.0,178.39536,844.1745,2225.1238,0.0
0.0,0.0,0.0,3762.0083,0.0,0.0,0.0,1297.6208,0.0,0.0,0.0,0.0,925.0598,0.0,3958.9512,0.0,4969.036,456.3107,4096.125,0.0,3344.5378,0.0,3239.4158,0.0,1832.4364,0.0,0.0,0.0,439.23282,1650.4974,3654.426,0.0
0.0,0.0,0.0,4065.3657,0.0,0.0,0.0,1267.9822,0.0,0.0,0.0,0.0,897.8169,0.0,4206.039,0.0,5220.368,538.52563,4286.6895,0.0,3737.781,0.0,3599.8977,0.0,2011.7103,0.0,0.0,0.0,406.06308,1936.5305,3838.2913,0.0
0.0,0.0,0.0,2134.6504,0.0,0.0,0.0,766.3586,0.0,0.0,0.0,0.0,816.9524,0.0,1894.4504,0.0,2866.5557,416.1485,2405.3477,0.0,1994.6725,0.0,1072.5413,0.0,1266.5751,0.0,0.0,0.0,480.76508,964.94025,3061.8286,0.0
0.0,0.0,0.0,2493.209,0.0,0.0,0.0,751.43945,0.0,0.0,0.0,0.0,575.93207,0.0,2537.2764,0.0,3155.6262,615.71875,2756.9949,0.0,2627.3962,0.0,1786.1873,0.0,1512.7374,0.0,0.0,0.0,273.44,1183.131,2772.7712,0.0
0.0,0.0,0.0,3691.2822,0.0,0.0,0.0,1021.6252,0.0,0.0,0.0,0.0,910.16095,0.0,3637.5322,0.0,4703.116,596.07776,3798.3967,0.0,3499.0327,0.0,2924.8728,0.0,1910.8602,0.0,0.0,0.0,487.8973,1799.414,3875.4448,0.0
0.0,0.0,0.0,4302.3555,0.0,0.0,0.0,1438.6105,0.0,0.0,0.0,0.0,997.44476,0.0,4486.773,0.0,5612.273,454.94016,4581.644,0.0,3786.3872,0.0,3888.8528,0.0,2034.6086,0.0,0.0,0.0,450.81006,1989.1869,4012.4434,0.0
0.0,0.0,0.0,4847.353,0.0,0.0,0.0,1512.6418,0.0,0.0,0.0,0.0,1216.4581,0.0,4965.228,0.0,6363.992,479.38745,5029.1626,0.0,4181.5464,0.0,4238.2734,0.0,2204.9495,0.0,0.0,0.0,639.79016,2204.9739,4676.7617,0.0
0.0,0.0,0.0,396.46515,0.0,0.0,0.0,208.38013,444.37485,0.0,280.2299,0.0,171.24359,0.0,406.8733,0.0,494.11414,631.48846,841.99915,0.0,1017.57605,163.39622,0.0,501.64883,803.70984,0.0,222.91476,0.0,78.09317,91.040436,1254.9869,0.0
0.0,0.0,0.0,318.11835,0.0,0.0,0.0,173.59622,605.3987,0.0,255.05159,0.0,202.20155,0.0,259.548,0.0,399.78558,617.99365,740.08997,0.0,928.6516,210.96107,0.0,625.3211,770.6462,0.0,336.34406,0.0,113.26006,64.14109,1307.7896,0.0
0.0,0.0,0.0,353.32336,0.0,0.0,0.0,185.78172,558.89685,0.0,243.45766,0.0,208.8473,0.0,299.12558,0.0,446.77484,616.40576,775.4722,0.0,953.55444,181.14366,0.0,600.41437,781.594,0.0,308.62967,0.0,115.79009,79.54806,1329.311,0.0
0.0,0.0,0.0,3704.9688,0.0,0.0,0.0,1395.8737,0.0,0.0,0.0,0.0,1007.00385,0.0,3915.3875,0.0,5012.0513,388.19934,4130.705,0.0,3162.2039,0.0,3113.9868,0.0,1760.3058,0.0,0.0,0.0,495.82712,1533.6361,3729.4456,0.0
0.0,0.0,0.0,4876.583,0.0,0.0,0.0,1361.4515,0.0,0.0,0.0,0.0,1329.0865,0.0,4706.5215,0.0,6312.805,489.03076,4867.948,0.0,4222.805,0.0,4008.921,0.0,2260.7075,0.0,0.0,0.0,755.52484,2348.2612,5035.4907,0.0
0.0,0.0,0.0,2313.2893,0.0,0.0,0.0,820.2126,0.0,0.0,0.0,0.0,807.73224,0.0,2229.3433,0.0,3135.5967,439.16196,2620.3052,0.0,2155.499,0.0,1337.527,0.0,1313.3914,0.0,0.0,0.0,474.34717,952.6254,3021.6162,0.0
0.0,0.0,0.0,2801.1287,0.0,0.0,0.0,1055.4215,0.0,0.0,0.0,0.0,491.6488,0.0,3169.7969,0.0,3618.3716,538.6193,3265.6797,0.0,2796.4895,0.0,2544.9424,0.0,1567.0493,0.0,0.0,0.0,118.7493,1239.0275,2490.4377,0.0
0.0,0.0,0.0,1004.46704,0.0,0.0,0.0,65.33166,0.0,0.0,162.70982,0.0,428.28354,0.0,578.1027,0.0,1105.2147,716.94586,1079.2045,0.0,1601.5696,0.0,0.0,625.62897,1100.5659,0.0,0.0,0.0,315.0315,623.15656,2271.7837,0.0
0.0,0.0,0.0,6041.481,0.0,0.0,0.0,2402.419,0.0,0.0,0.0,0.0,1155.8053,0.0,6989.131,0.0,8137.3926,291.6524,6718.7188,0.0,4892.704,0.0,6480.1987,0.0,2460.9202,0.0,0.0,0.0,366.93994,2485.7478,4419.8384,0.0
0.0,0.0,0.0,2746.5903,0.0,0.0,0.0,848.5903,0.0,0.0,0.0,0.0,858.92444,0.0,2649.1936,0.0,3626.6855,541.7748,2983.576,0.0,2629.347,0.0,1728.0332,0.0,1534.2257,0.0,0.0,0.0,510.58136,1209.9307,3397.5454,0.0
0.0,0.0,0.0,2673.585,0.0,0.0,0.0,893.34485,0.0,0.0,0.0,0.0,558.98596,0.0,2858.4207,0.0,3424.9888,599.4273,3028.7131,0.0,2748.7092,0.0,2125.8218,0.0,1560.8872,0.0,0.0,0.0,224.66548,1219.6512,2727.9546,0.0
0.0,0.0,0.0,2560.8176,0.0,0.0,0.0,813.8508,0.0,0.0,0.0,0.0,642.13446,0.0,2650.4585,0.0,3324.072,600.44055,2872.188,0.0,2619.2031,0.0,1796.9161,0.0,1506.3739,0.0,0.0,0.0,329.5964,1125.7222,2880.4163,0.0
0.0,0.0,0.0,3063.9297,0.0,0.0,0.0,757.4498,0.0,0.0,0.0,0.0,822.80804,0.0,2942.4116,0.0,3890.842,669.82996,3155.8013,0.0,3088.7869,0.0,2062.8767,0.0,1728.3419,0.0,0.0,0.0,495.80948,1466.6396,3572.3298,0.0
0.0,0.0,0.0,3738.2249,0.0,0.0,0.0,786.444,0.0,0.0,0.0,0.0,1057.83,0.0,3407.5642,0.0,4705.9146,713.797,3624.278,0.0,3642.1187,0.0,2516.4497,0.0,1987.6349,0.0,0.0,0.0,689.29254,1884.0625,4420.4653,0.0
0.0,0.0,0.0,4045.6902,0.0,0.0,0.0,1034.6454,0.0,0.0,0.0,0.0,1042.0084,0.0,4038.883,0.0,5220.166,673.7801,4115.295,0.0,3816.6934,0.0,3097.348,0.0,2044.7078,0.0,0.0,0.0,627.107,1846.8799,4270.3896,0.0
0.0,0.0,0.0,2621.7756,0.0,0.0,0.0,995.41656,0.0,0.0,0.0,0.0,854.1258,0.0,2582.4265,0.0,3548.4678,412.54953,2985.9834,0.0,2363.0913,0.0,1749.9789,0.0,1421.5463,0.0,0.0,0.0,460.4665,1112.5471,3204.0125,0.0
0.0,0.0,0.0,4005.0261,0.0,0.0,0.0,1091.0465,0.0,0.0,0.0,0.0,956.0225,0.0,4007.6985,0.0,5117.442,646.0116,4106.3174,0.0,3790.462,0.0,3239.3745,0.0,2027.5999,0.0,0.0,0.0,522.519,1924.6202,4112.2056,0.0
0.0,0.0,0.0,2451.599,0.0,0.0,0.0,848.05347,0.0,0.0,0.0,0.0,775.0066,0.0,2380.0479,0.0,3255.6265,499.89474,2763.6306,0.0,2362.6987,0.0,1518.1417,0.0,1419.739,0.0,0.0,0.0,430.88757,1076.8395,3092.6926,0.0
0.0,0.0,0.0,3522.862,0.0,0.0,0.0,744.79987,0.0,0.0,0.0,0.0,1024.3375,0.0,3260.1008,0.0,4478.6465,715.1325,3463.0293,0.0,3460.1587,0.0,2273.1772,0.0,1901.4734,0.0,0.0,0.0,682.8822,1692.9305,4218.7583,0.0
0.0,0.0,0.0,3462.4531,0.0,0.0,0.0,1124.5947,0.0,0.0,0.0,0.0,731.95184,0.0,3691.0278,0.0,4464.786,573.5175,3777.484,0.0,3315.8071,0.0,2995.4568,0.0,1811.403,0.0,0.0,0.0,312.8995,1582.4424,3288.8503,0.0
0.0,0.0,0.0,3700.7493,0.0,0.0,0.0,1142.303,0.0,0.0,0.0,0.0,879.74475,0.0,3821.2434,0.0,4797.342,564.5054,3938.4277,0.0,3452.8318,0.0,3069.1414,0.0,1878.6875,0.0,0.0,0.0,441.2274,1695.3732,3698.643,0.0
0.0,0.0,0.0,2097.2476,0.0,0.0,0.0,716.81354,0.0,0.0,0.0,0.0,423.6651,0.0,2266.5981,0.0,2660.3826,614.2703,2478.808,0.0,2337.4185,0.0,1511.5043,0.0,1380.7362,0.0,0.0,0.0,151.34164,944.9127,2269.4688,0.0
0.0,0.0,0.0,2069.0437,0.0,0.0,0.0,862.34564,0.0,0.0,0.0,0.0,488.6805,0.0,2334.8564,0.0,2772.5054,536.6793,2587.171,0.0,2160.139,0.0,1485.7106,0.0,1297.1404,0.0,0.0,0.0,188.45844,795.6885,2269.8982,0.0
0.0,0.0,0.0,2111.3875,0.0,0.0,0.0,652.9115,0.0,0.0,0.0,0.0,483.2822,0.0,2301.3171,0.0,2737.0623,687.0359,2475.4985,0.0,2387.1013,0.0,1330.4402,0.0,1384.7052,0.0,0.0,0.0,250.52089,851.0734,2437.4675,0.0
0.0,0.0,0.0,2842.75,0.0,0.0,0.0,1051.2137,0.0,0.0,0.0,0.0,681.96844,0.0,3075.1692,0.0,3766.2546,516.55304,3274.5571,0.0,2724.7773,0.0,2275.711,0.0,1555.6245,0.0,0.0,0.0,299.52448,1192.174,2909.7048,0.0
0.0,0.0,0.0,2873.9712,0.0,0.0,0.0,929.80005,0.0,0.0,0.0,0.0,821.036,0.0,3024.8784,0.0,3872.4817,576.29803,3211.0076,0.0,2752.2773,0.0,1973.4486,0.0,1550.6613,0.0,0.0,0.0,485.3838,1109.8895,3255.3262,0.0
0.0,0.0,0.0,2347.0508,0.0,0.0,0.0,785.76,0.0,0.0,0.0,0.0,662.6193,0.0,2345.6846,0.0,3067.807,555.7128,2666.3977,0.0,2384.8904,0.0,1501.2279,0.0,1418.75,0.0,0.0,0.0,348.7713,1042.4187,2855.2583,0.0
0.0,0.0,0.0,2181.8176,0.0,0.0,0.0,817.5584,0.0,0.0,0.0,0.0,595.3088,0.0,2270.2034,0.0,2886.445,529.14185,2587.9382,0.0,2227.6343,0.0,1436.8527,0.0,1344.4491,0.0,0.0,0.0,283.53885,922.03204,2597.2932,0.0
0.0,0.0,0.0,2587.362,0.0,0.0,0.0,862.85645,0.0,0.0,0.0,0.0,710.4346,0.0,2611.6233,0.0,3385.2593,542.00256,2902.7537,0.0,2553.8767,0.0,1783.4615,0.0,1496.7803,0.0,0.0,0.0,367.50574,1146.6027,2997.055,0.0
0.0,0.0,0.0,4137.6787,0.0,0.0,0.0,1426.3263,0.0,0.0,0.0,0.0,998.59625,0.0,4344.52,0.0,5450.5195,452.05334,4470.74,0.0,3630.79,0.0,3659.3232,0.0,1972.3619,0.0,0.0,0.0,463.09125,1848.1885,3934.9692,0.0
0.0,0.0,0.0,3922.4507,0.0,0.0,0.0,1170.4802,0.0,0.0,0.0,0.0,909.1318,0.0,4000.1206,0.0,5027.0967,564.48956,4109.304,0.0,3651.7993,0.0,3324.0186,0.0,1987.7341,0.0,0.0,0.0,441.0932,1861.8704,3842.6238,0.0
0.0,0.0,0.0,1696.8734,0.0,0.0,0.0,271.74768,0.0,0.0,0.0,0.0,573.2363,0.0,1328.2063,0.0,2023.1031,698.05554,1745.4106,0.0,2102.611,0.0,452.36365,159.7803,1318.9104,0.0,0.0,0.0,388.11926,930.292,2744.2434,0.0
0.0,0.0,0.0,1364.1855,0.0,0.0,0.0,275.53125,0.0,0.0,63.53969,0.0,416.5945,0.0,1177.158,0.0,1630.0706,696.8983,1553.5763,0.0,1856.0896,0.0,287.33026,150.79742,1192.3931,0.0,0.0,0.0,259.63004,694.45264,2232.4492,0.0
0.0,0.0,0.0,3049.1248,0.0,0.0,0.0,1030.7904,0.0,0.0,0.0,0.0,800.2616,0.0,3125.715,0.0,4005.1196,519.8669,3370.1438,0.0,2875.616,0.0,2329.7883,0.0,1635.8533,0.0,0.0,0.0,402.2619,1353.998,3296.4622,0.0
0.0,0.0,0.0,3856.6846,0.0,0.0,0.0,1355.3597,0.0,0.0,0.0,0.0,965.4602,0.0,4043.5535,0.0,5107.634,446.11804,4209.601,0.0,3395.2996,0.0,3319.368,0.0,1866.581,0.0,0.0,0.0,457.5543,1695.2855,3774.3188,0.0
0.0,0.0,0.0,1602.4049,0.0,0.0,0.0,360.48965,0.0,0.0,0.0,0.0,465.225,0.0,1415.547,0.0,1940.3313,685.74695,1783.5004,0.0,2023.0714,0.0,562.47034,11.2209635,1263.1697,0.0,0.0,0.0,279.02692,826.9978,2420.3176,0.0
